"","gutenberg_id","text"
"4197",140,"business, as it is conducted in this land of frenzied finance? So Marija"
"4198",140,"lived in a continual dread lest something should happen to her bank, and"
"4199",140,"would go out of her way mornings to make sure that it was still there."
"4200",140,"Her principal thought was of fire, for she had deposited her money in"
"4201",140,"bills, and was afraid that if they were burned up the bank would not"
"4202",140,"give her any others. Jurgis made fun of her for this, for he was a man"
"4203",140,"and was proud of his superior knowledge, telling her that the bank had"
"4204",140,"fireproof vaults, and all its millions of dollars hidden safely away in"
"4205",140,"them."
"4206",140,""
"4207",140,"However, one morning Marija took her usual detour, and, to her horror"
"4208",140,"and dismay, saw a crowd of people in front of the bank, filling the"
"4209",140,"avenue solid for half a block. All the blood went out of her face for"
"4210",140,"terror. She broke into a run, shouting to the people to ask what was the"
"4211",140,"matter, but not stopping to hear what they answered, till she had come"
"4212",140,"to where the throng was so dense that she could no longer advance. There"
"4213",140,"was a ""run on the bank,"" they told her then, but she did not know what"
"4214",140,"that was, and turned from one person to another, trying in an agony"
"4215",140,"of fear to make out what they meant. Had something gone wrong with the"
"4216",140,"bank? Nobody was sure, but they thought so. Couldn't she get her money?"
"4217",140,"There was no telling; the people were afraid not, and they were all"
"4218",140,"trying to get it. It was too early yet to tell anything--the bank would"
"4219",140,"not open for nearly three hours. So in a frenzy of despair Marija began"
"4220",140,"to claw her way toward the doors of this building, through a throng of"
"4221",140,"men, women, and children, all as excited as herself. It was a scene of"
"4222",140,"wild confusion, women shrieking and wringing their hands and fainting,"
"4223",140,"and men fighting and trampling down everything in their way. In"
"4224",140,"the midst of the melee Marija recollected that she did not have her"
"4225",140,"bankbook, and could not get her money anyway, so she fought her way out"
"4226",140,"and started on a run for home. This was fortunate for her, for a few"
"4227",140,"minutes later the police reserves arrived."
"4228",140,""
"4229",140,"In half an hour Marija was back, Teta Elzbieta with her, both of them"
"4230",140,"breathless with running and sick with fear. The crowd was now formed"
"4231",140,"in a line, extending for several blocks, with half a hundred policemen"
"4232",140,"keeping guard, and so there was nothing for them to do but to take their"
"4233",140,"places at the end of it. At nine o'clock the bank opened and began to"
"4234",140,"pay the waiting throng; but then, what good did that do Marija, who saw"
"4235",140,"three thousand people before her--enough to take out the last penny of a"
"4236",140,"dozen banks?"
"4237",140,""
"4238",140,"To make matters worse a drizzling rain came up, and soaked them to the"
"4239",140,"skin; yet all the morning they stood there, creeping slowly toward the"
"4240",140,"goal--all the afternoon they stood there, heartsick, seeing that the"
"4241",140,"hour of closing was coming, and that they were going to be left out."
"4242",140,"Marija made up her mind that, come what might, she would stay there and"
"4243",140,"keep her place; but as nearly all did the same, all through the long,"
"4244",140,"cold night, she got very little closer to the bank for that. Toward"
"4245",140,"evening Jurgis came; he had heard the story from the children, and he"
"4246",140,"brought some food and dry wraps, which made it a little easier."
"4247",140,""
"4248",140,"The next morning, before daybreak, came a bigger crowd than ever, and"
"4249",140,"more policemen from downtown. Marija held on like grim death, and toward"
"4250",140,"afternoon she got into the bank and got her money--all in big silver"
"4251",140,"dollars, a handkerchief full. When she had once got her hands on them"
"4252",140,"her fear vanished, and she wanted to put them back again; but the man"
"4253",140,"at the window was savage, and said that the bank would receive no more"
"4254",140,"deposits from those who had taken part in the run. So Marija was forced"
"4255",140,"to take her dollars home with her, watching to right and left, expecting"
"4256",140,"every instant that some one would try to rob her; and when she got home"
"4257",140,"she was not much better off. Until she could find another bank there was"
"4258",140,"nothing to do but sew them up in her clothes, and so Marija went about"
"4259",140,"for a week or more, loaded down with bullion, and afraid to cross the"
"4260",140,"street in front of the house, because Jurgis told her she would sink out"
"4261",140,"of sight in the mud. Weighted this way she made her way to the"
"4262",140,"yards, again in fear, this time to see if she had lost her place; but"
"4263",140,"fortunately about ten per cent of the working people of Packingtown had"
"4264",140,"been depositors in that bank, and it was not convenient to discharge"
"4265",140,"that many at once. The cause of the panic had been the attempt of a"
"4266",140,"policeman to arrest a drunken man in a saloon next door, which had drawn"
"4267",140,"a crowd at the hour the people were on their way to work, and so started"
"4268",140,"the ""run."""
"4269",140,""
"4270",140,"About this time Jurgis and Ona also began a bank account. Besides having"
"4271",140,"paid Jonas and Marija, they had almost paid for their furniture, and"
"4272",140,"could have that little sum to count on. So long as each of them could"
"4273",140,"bring home nine or ten dollars a week, they were able to get along"
"4274",140,"finely. Also election day came round again, and Jurgis made half a"
"4275",140,"week's wages out of that, all net profit. It was a very close election"
"4276",140,"that year, and the echoes of the battle reached even to Packingtown. The"
"4277",140,"two rival sets of grafters hired halls and set off fireworks and made"
"4278",140,"speeches, to try to get the people interested in the matter. Although"
"4279",140,"Jurgis did not understand it all, he knew enough by this time to realize"
