"","gutenberg_id","text"
"1983",500,"At this third lie, his nose became longer than ever, so long that he"
"1984",500,"could not even turn around. If he turned to the right, he knocked it"
"1985",500,"against the bed or into the windowpanes; if he turned to the left, he"
"1986",500,"struck the walls or the door; if he raised it a bit, he almost put the"
"1987",500,"Fairy's eyes out."
"1988",500,""
"1989",500,"The Fairy sat looking at him and laughing."
"1990",500,""
"1991",500,"""Why do you laugh?"" the Marionette asked her, worried now at the sight"
"1992",500,"of his growing nose."
"1993",500,""
"1994",500,"""I am laughing at your lies."""
"1995",500,""
"1996",500,"""How do you know I am lying?"""
"1997",500,""
"1998",500,"""Lies, my boy, are known in a moment. There are two kinds of lies, lies"
"1999",500,"with short legs and lies with long noses. Yours, just now, happen to"
"2000",500,"have long noses."""
"2001",500,""
"2002",500,"Pinocchio, not knowing where to hide his shame, tried to escape from the"
"2003",500,"room, but his nose had become so long that he could not get it out of"
"2004",500,"the door."
"2005",500,""
"2006",500,""
"2007",500,""
"2008",500,"CHAPTER 18"
"2009",500,""
"2010",500,"Pinocchio finds the Fox and the Cat again, and goes with them to sow the"
"2011",500,"gold pieces in the Field of Wonders."
"2012",500,""
"2013",500,""
"2014",500,"Crying as if his heart would break, the Marionette mourned for hours"
"2015",500,"over the length of his nose. No matter how he tried, it would not go"
"2016",500,"through the door. The Fairy showed no pity toward him, as she was trying"
"2017",500,"to teach him a good lesson, so that he would stop telling lies, the"
"2018",500,"worst habit any boy may acquire. But when she saw him, pale with fright"
"2019",500,"and with his eyes half out of his head from terror, she began to feel"
"2020",500,"sorry for him and clapped her hands together. A thousand woodpeckers"
"2021",500,"flew in through the window and settled themselves on Pinocchio's nose."
"2022",500,"They pecked and pecked so hard at that enormous nose that in a few"
"2023",500,"moments, it was the same size as before."
"2024",500,""
"2025",500,"""How good you are, my Fairy,"" said Pinocchio, drying his eyes, ""and how"
"2026",500,"much I love you!"""
"2027",500,""
"2028",500,"""I love you, too,"" answered the Fairy, ""and if you wish to stay with me,"
"2029",500,"you may be my little brother and I'll be your good little sister."""
"2030",500,""
"2031",500,"""I should like to stay--but what about my poor father?"""
"2032",500,""
"2033",500,"""I have thought of everything. Your father has been sent for and before"
"2034",500,"night he will be here."""
"2035",500,""
"2036",500,"""Really?"" cried Pinocchio joyfully. ""Then, my good Fairy, if you are"
"2037",500,"willing, I should like to go to meet him. I cannot wait to kiss that"
"2038",500,"dear old man, who has suffered so much for my sake."""
"2039",500,""
"2040",500,"""Surely; go ahead, but be careful not to lose your way. Take the wood"
"2041",500,"path and you'll surely meet him."""
"2042",500,""
"2043",500,"Pinocchio set out, and as soon as he found himself in the wood, he"
"2044",500,"ran like a hare. When he reached the giant oak tree he stopped, for he"
"2045",500,"thought he heard a rustle in the brush. He was right. There stood the"
"2046",500,"Fox and the Cat, the two traveling companions with whom he had eaten at"
"2047",500,"the Inn of the Red Lobster."
"2048",500,""
"2049",500,"""Here comes our dear Pinocchio!"" cried the Fox, hugging and kissing him."
"2050",500,"""How did you happen here?"""
"2051",500,""
"2052",500,"""How did you happen here?"" repeated the Cat."
"2053",500,""
"2054",500,"""It is a long story,"" said the Marionette. ""Let me tell it to you. The"
"2055",500,"other night, when you left me alone at the Inn, I met the Assassins on"
"2056",500,"the road--"""
"2057",500,""
"2058",500,"""The Assassins? Oh, my poor friend! And what did they want?"""
"2059",500,""
"2060",500,"""They wanted my gold pieces."""
"2061",500,""
"2062",500,"""Rascals!"" said the Fox."
"2063",500,""
"2064",500,"""The worst sort of rascals!"" added the Cat."
"2065",500,""
"2066",500,"""But I began to run,"" continued the Marionette, ""and they after me,"
"2067",500,"until they overtook me and hanged me to the limb of that oak."""
"2068",500,""
"2069",500,"Pinocchio pointed to the giant oak near by."
"2070",500,""
"2071",500,"""Could anything be worse?"" said the Fox."
"2072",500,""
"2073",500,"""What an awful world to live in! Where shall we find a safe place for"
"2074",500,"gentlemen like ourselves?"""
"2075",500,""
"2076",500,"As the Fox talked thus, Pinocchio noticed that the Cat carried his right"
"2077",500,"paw in a sling."
"2078",500,""
"2079",500,"""What happened to your paw?"" he asked."
"2080",500,""
"2081",500,"The Cat tried to answer, but he became so terribly twisted in his speech"
"2082",500,"that the Fox had to help him out."
"2083",500,""
"2084",500,"""My friend is too modest to answer. I'll answer for him. About an hour"
"2085",500,"ago, we met an old wolf on the road. He was half starved and begged for"
"2086",500,"help. Having nothing to give him, what do you think my friend did out"
"2087",500,"of the kindness of his heart? With his teeth, he bit off the paw of"
"2088",500,"his front foot and threw it at that poor beast, so that he might have"
"2089",500,"something to eat."""
"2090",500,""
"2091",500,"As he spoke, the Fox wiped off a tear."
"2092",500,""
"2093",500,"Pinocchio, almost in tears himself, whispered in the Cat's ear:"
"2094",500,""
"2095",500,"""If all the cats were like you, how lucky the mice would be!"""
"2096",500,""
"2097",500,"""And what are you doing here?"" the Fox asked the Marionette."
"2098",500,""
"2099",500,"""I am waiting for my father, who will be here at any moment now."""
"2100",500,""
"2101",500,"""And your gold pieces?"""
"2102",500,""
"2103",500,"""I still have them in my pocket, except one which I spent at the Inn of"
"2104",500,"the Red Lobster."""
"2105",500,""
"2106",500,"""To think that those four gold pieces might become two thousand"
"2107",500,"tomorrow. Why don't you listen to me? Why don't you sow them in the"
"2108",500,"Field of Wonders?"""
"2109",500,""
"2110",500,"""Today it is impossible. I'll go with you some other time."""
"2111",500,""
"2112",500,"""Another day will be too late,"" said the Fox."
"2113",500,""
"2114",500,"""Why?"""
"2115",500,""
"2116",500,"""Because that field has been bought by a very rich man, and today is the"
"2117",500,"last day that it will be open to the public."""
"2118",500,""
"2119",500,"""How far is this Field of Wonders?"""
"2120",500,""
"2121",500,"""Only two miles away. Will you come with us? We'll be there in half an"
"2122",500,"hour. You can sow the money, and, after a few minutes, you will gather"
"2123",500,"your two thousand coins and return home rich. Are you coming?"""
"2124",500,""
"2125",500,"Pinocchio hesitated a moment before answering, for he remembered the"
"2126",500,"good Fairy, old Geppetto, and the advice of the Talking Cricket. Then"
"2127",500,"he ended by doing what all boys do, when they have no heart and little"
"2128",500,"brain. He shrugged his shoulders and said to the Fox and the Cat:"
"2129",500,""
"2130",500,"""Let us go! I am with you."""
"2131",500,""
"2132",500,"And they went."
"2133",500,""
"2134",500,"They walked and walked for a half a day at least and at last they came"
"2135",500,"to the town called the City of Simple Simons. As soon as they entered"
"2136",500,"the town, Pinocchio noticed that all the streets were filled with"
"2137",500,"hairless dogs, yawning from hunger; with sheared sheep, trembling with"
"2138",500,"cold; with combless chickens, begging for a grain of wheat; with large"
"2139",500,"butterflies, unable to use their wings because they had sold all their"
"2140",500,"lovely colors; with tailless peacocks, ashamed to show themselves; and"
"2141",500,"with bedraggled pheasants, scuttling away hurriedly, grieving for their"
"2142",500,"bright feathers of gold and silver, lost to them forever."
"2143",500,""
"2144",500,"Through this crowd of paupers and beggars, a beautiful coach passed now"
"2145",500,"and again. Within it sat either a Fox, a Hawk, or a Vulture."
"2146",500,""
"2147",500,"""Where is the Field of Wonders?"" asked Pinocchio, growing tired of"
"2148",500,"waiting."
"2149",500,""
"2150",500,"""Be patient. It is only a few more steps away."""
"2151",500,""
"2152",500,"They passed through the city and, just outside the walls, they stepped"
"2153",500,"into a lonely field, which looked more or less like any other field."
"2154",500,""
"2155",500,"""Here we are,"" said the Fox to the Marionette. ""Dig a hole here and put"
"2156",500,"the gold pieces into it."""
"2157",500,""
"2158",500,"The Marionette obeyed. He dug the hole, put the four gold pieces into"
"2159",500,"it, and covered them up very carefully. ""Now,"" said the Fox, ""go to that"
"2160",500,"near-by brook, bring back a pail full of water, and sprinkle it over the"
"2161",500,"spot."""
"2162",500,""
"2163",500,"Pinocchio followed the directions closely, but, as he had no pail, he"
"2164",500,"pulled off his shoe, filled it with water, and sprinkled the earth which"
"2165",500,"covered the gold. Then he asked:"
"2166",500,""
"2167",500,"""Anything else?"""
"2168",500,""
"2169",500,"""Nothing else,"" answered the Fox. ""Now we can go. Return here within"
"2170",500,"twenty minutes and you will find the vine grown and the branches filled"
"2171",500,"with gold pieces."""
"2172",500,""
"2173",500,"Pinocchio, beside himself with joy, thanked the Fox and the Cat many"
"2174",500,"times and promised them each a beautiful gift."
"2175",500,""
"2176",500,"""We don't want any of your gifts,"" answered the two rogues. ""It is"
"2177",500,"enough for us that we have helped you to become rich with little or no"
"2178",500,"trouble. For this we are as happy as kings."""
"2179",500,""
"2180",500,"They said good-by to Pinocchio and, wishing him good luck, went on their"
"2181",500,"way."
"2182",500,""
"2183",500,""
"2184",500,""
"2185",500,"CHAPTER 19"
"2186",500,""
"2187",500,"Pinocchio is robbed of his gold pieces and, in punishment, is sentenced"
"2188",500,"to four months in prison."
"2189",500,""
"2190",500,""
"2191",500,"If the Marionette had been told to wait a day instead of twenty minutes,"
"2192",500,"the time could not have seemed longer to him. He walked impatiently to"
"2193",500,"and fro and finally turned his nose toward the Field of Wonders."
"2194",500,""
"2195",500,"And as he walked with hurried steps, his heart beat with an excited tic,"
"2196",500,"tac, tic, tac, just as if it were a wall clock, and his busy brain kept"
"2197",500,"thinking:"
"2198",500,""
"2199",500,"""What if, instead of a thousand, I should find two thousand? Or if,"
"2200",500,"instead of two thousand, I should find five thousand--or one hundred"
"2201",500,"thousand? I'll build myself a beautiful palace, with a thousand stables"
"2202",500,"filled with a thousand wooden horses to play with, a cellar overflowing"
"2203",500,"with lemonade and ice cream soda, and a library of candies and fruits,"
"2204",500,"cakes and cookies."""
"2205",500,""
"2206",500,"Thus amusing himself with fancies, he came to the field. There he"
"2207",500,"stopped to see if, by any chance, a vine filled with gold coins was"
"2208",500,"in sight. But he saw nothing! He took a few steps forward, and still"
"2209",500,"nothing! He stepped into the field. He went up to the place where he had"
"2210",500,"dug the hole and buried the gold pieces. Again nothing! Pinocchio became"
"2211",500,"very thoughtful and, forgetting his good manners altogether, he pulled a"
"2212",500,"hand out of his pocket and gave his head a thorough scratching."
"2213",500,""
"2214",500,"As he did so, he heard a hearty burst of laughter close to his head. He"
